西安|城西区|2室2厅|96.82|南|精装|29|板塔结合|130
西安|城西区|3室2厅|95.44|西南|简装|32|板塔结合|1545
西安|城西区|3室1厅|100.65|南北|简装|34|塔楼|135
西安|城西区|2室2厅|90.09|南|精装|32|板塔结合|114
西安|城西区|3室1厅|130.89|南北|精装|33|板塔结合|201
西安|城西区|3室2厅|140.07|南北|精装|6|板楼|213
西安|城西区|3室1厅|100.65|南北|简装|34|塔楼|135
西安|城西区|3室2厅|95.44|西南|简装|32|板塔结合|1545
西安|城西区|1室0厅|45.61|南|精装|27|塔楼|518
西安|城西区|2室1厅|68.07|北|精装|33|板塔结合|101
西安|城西区|2室2厅|89.13|西南|精装|33|板塔结合|125
西安|城西区|2室1厅|89.13|西南|精装|33|板塔结合|82
西安|城西区|2室2厅|69.12|西北|精装|32|塔楼|117
西安|城西区|1室1厅|48.36|西|精装|29|板塔结合|87
西安|城西区|2室1厅|70.22|北|精装|25|板塔结合|947
西安|城西区|1室0厅|37.67|西|精装|32|板塔结合|48
西安|城西区|1室0厅|39.72|北|精装|30|板塔结合|625
西安|城西区|1室0厅|38.88|东|其他|32|板塔结合|49
西安|城西区|1室0厅|57.38|西|精装|30|板塔结合|55
西安|城西区|2室1厅|57.38|南|精装|31|板塔结合|175
西安|城西区|2室2厅|84.52|南|毛坯|34|塔楼|119
西安|城西区|2室2厅|94.66|南|毛坯|32|板楼|206
西安|城西区|2室2厅|94.66|南西南|简装|34|塔楼|135
西安|城西区|2室2厅|84.02|南北|精装|27|塔楼|145
西安|城西区|2室2厅|88.18|南北|简装|27|塔楼|140
西安|城西区|1室1厅|59.71|东|毛坯|17|板塔结合|76
西安|城西区|2室1厅|81.14|南|其他|33|板塔结合|125
西安|城西区|3室2厅|88.95|南北|精装|33|板塔结合|1818
西安|城西区|2室2厅|81.95|南|简装|33|板塔结合|1339
西安|城西区|1室1厅|31.68|南|精装|5|暂无数据|34
西安|城西区|2室1厅|72.13|西|毛坯|33|板塔结合|112
西安|城西区|2室2厅|72.13|南|精装|32|板塔结合|114
西安|城西区|1室1厅|52.93|北|简装|33|板塔结合|748
